1.067797458750473494e+00,1.971678522673289691e-01
3.400416569027065461e-01,5.057203031294367213e-01
-2.751218611590308993e-06,3.649702939196200509e-06
6.650095693514247452e-01,1.702820504350918973e-01
2.501209415907217348e-01,8.754153178851595829e-01
1.144020629912763320e+00,1.779836854869939200e-01
2.561129888641554553e-01,5.363974050972378782e-01
7.561177035544331959e-01,9.670792615920627000e-01
8.031904557996579763e-01,7.329412232281319328e-01
-1.866618572667792242e-01,1.132578845545626045e+00
-1.742778356318616854e-05,1.411425354625855719e-05
-9.752012725009129301e-02,7.977941045198586600e-01
9.075958720296694038e-01,7.507116689848694069e-01
9.233561374399381627e-01,7.429702006613000398e-01
1.015545866049943236e+00,4.548149112351306256e-01
8.511119159489806130e-01,5.594377484004423584e-01
4.968934952563092144e-01,-1.179088746142525207e-01
-2.465955221545812481e-02,6.991481975952172911e-01
9.075859471407339285e-01,7.507012465696187853e-01
-3.551008708378621814e-01,5.429174014527630154e-01
1.311463185263415376e-01,4.013084046491667382e-03
4.505819826771301218e-01,7.469966273122354838e-01
6.099942794806048063e-01,4.303513485478872025e-01
5.363964874003718242e-01,-3.364794790645501271e-02
1.808415941672477492e-06,-7.522134909040924660e-07
6.072080673316126824e-09,-4.027439018362747433e-09
3.027811044761025139e-01,2.201885619082687151e-01
7.521734197862769422e-01,-9.661042160254935951e-02
7.926523534399604332e-01,7.339217464553551284e-01
-6.165212529160021132e-02,6.555771543147261848e-01
-3.665209223621064272e-01,9.031407253110255162e-01
1.204505295697940176e-07,-8.274873747894494077e-08
-6.700232813609481586e-02,8.573486034768054154e-01
1.923722030971157515e-01,1.325052159447009104e-01
6.998212171299555973e-01,6.207975844667384946e-01
6.751575607977237103e-01,-2.404657832955569563e-01
8.043511872743378532e-01,7.040608686465719135e-01
-3.109534796812405966e-01,8.625822393670339316e-01
7.785926604778764526e-01,6.029526801201153807e-01
-1.564879488256444270e-11,1.800161791934506234e-11
2.176757830455907095e-01,4.955939676496038393e-01
6.484725713637977396e-02,4.560490340242074891e-01
1.312115920338264297e-01,7.003581367461024776e-01
1.482821173132675252e+00,2.070855333039319790e-01
1.217757905882693281e+00,3.421051584923732181e-01
3.138058159968222238e-01,7.771420199862405509e-01
1.069833481825371191e+00,4.549522013788311336e-01
-4.241558391108146003e-02,7.569767746435420719e-01
7.754794676651819429e-01,6.128979810661545624e-01
3.330951501914525825e-01,8.025605562594178011e-01
1.509996310429361221e-01,5.939933643917176820e-01
1.486747718911441418e-01,8.084382543291538381e-01
1.132306887704463971e-01,8.558205030217105325e-01
1.938995852590591207e-01,8.973910107030592664e-01
4.810566145151941586e-01,7.148135015884363730e-01
5.439210071763672660e-01,4.210715827522343302e-01
9.330768292419433507e-01,1.388434432626553805e-01
-2.165256858714723620e-01,1.087386659363165364e+00
-3.592050183188025865e-07,3.448532178475317346e-07
3.406747906538677984e-01,5.283362076725148793e-01
3.766013559426317769e-01,2.283189993668446049e-01
-6.822953834739675649e-02,1.049899470263381929e+00
4.568942801866538450e-01,9.223898484559729383e-01
1.200071737600497235e+00,2.870933733880154382e-01
-1.622790578006235506e-06,1.374507256186150938e-06
7.139782924056123914e-01,6.721163869737608598e-01
7.798749026149801589e-01,4.844608167539633525e-01
4.307476475937443289e-03,-3.173999307601468433e-03
7.803144534124699661e-01,-7.483798095277412188e-02
3.152884249380217829e-01,8.670145982258073425e-02
-3.655801011520827259e-01,1.035891232899938341e+00
7.449639494340341006e-01,2.717629975486330896e-01
3.842512499546347771e-01,-4.397343748431404263e-03
3.984457241524462789e-01,5.244861786066161713e-01
3.327102992074029708e-01,1.248134391936682963e+00
9.880170680071680422e-01,5.120551096508892813e-02
1.005957656026881697e+00,4.496512490632209591e-02
7.003945544598902950e-01,-1.047387073232439181e-02
1.864139511264632232e-01,6.081557078334801636e-01
5.872041804313581359e-01,5.679629863633528508e-01
3.468713980052740009e-02,4.346052678665000002e-01
7.200172444435128938e-01,2.261820838676684153e-01
3.015340693047816045e-01,7.752339833474525266e-02
4.958565634589958693e-01,-3.110177113796307007e-03
2.816291652941989021e-01,4.255704137607537185e-01
6.772954270231856810e-01,7.500290038478185650e-01
3.302075818186788192e-01,5.597212698761039329e-02
2.538064787036312109e-01,3.019023869110885189e-02
1.586002917004804280e-02,6.176289762051383470e-01
2.729704923500774760e-01,1.060589577087088120e+00
8.029535087138175431e-01,4.133130065482106819e-01
9.375773916264007468e-01,1.049819694801209652e-01
-1.030783369798426996e-01,9.783158418812830659e-01
2.938613125987032393e-01,4.643623774629068723e-01
2.695828804101679799e-01,4.811198208198603776e-01
-1.092845184391536967e-01,9.722859546303601608e-01
7.631462183974010438e-01,3.688061274879660956e-01
5.918614665379170470e-01,1.074277403963366462e+00
9.502410149266592443e-01,1.747053187303647392e-01
1.213565130587118956e-01,3.695758309980335388e-01
-5.879609164784781183e-02,1.191904271444648833e+00
3.249813507669268020e-01,8.157151540630863673e-01
1.322703666858146443e+00,-1.069809327612948058e-01
1.668580842186871693e-01,6.199407741229641111e-01
7.249490339855181320e-01,8.461615689395701745e-01
6.190464570018308077e-01,3.362006061905077892e-01
6.267039231337204752e-01,8.885642117241845384e-01
3.748111429166269687e-02,6.366595396754847203e-01
4.465445771013056286e-01,1.044272067018740868e+00
2.676940733666574590e-01,3.724155708308098944e-01
4.594339312287489742e-07,-1.421289592715899693e-07
5.993936791206079251e-01,8.195371700277788163e-01
7.829513756250504608e-01,4.628023882364690755e-01
7.916921332777779874e-01,-3.906317069400407072e-02
3.642643471733821858e-01,1.408837673618651143e-01
2.765991884398614209e-01,1.032029985433296160e+00
4.829965851836002799e-01,1.458935614912754142e-01
9.702917102782763203e-01,1.856483331385538893e-02
5.304795114776995890e-02,1.067363526755926717e+00
8.451709605350183896e-01,3.165541993479199789e-02
1.049517080407561975e+00,7.496733999892249423e-02
9.364319182516877005e-01,4.349953659380460802e-02
2.632044555772375394e-01,4.494271046212002852e-04
1.042223493027331777e-01,1.284368293157848839e+00
7.703957266248440128e-01,6.189856737120549290e-01
9.030273906505298376e-01,-1.800115178906724067e-01
7.766237437626309914e-01,6.176965855748262069e-01
5.483130659697065257e-01,1.022333934438139025e+00
7.324119454011821517e-01,7.046496811150158024e-01
8.708581410150991742e-01,-3.758716165178299651e-02
-2.720221520608231539e-07,2.872990499783312362e-07
3.314355745229149997e-01,3.430881791681122395e-01
7.537117275426826824e-04,-6.564857584565286482e-04
-6.552984645201657965e-02,1.026910246082689548e+00
1.474090833537994527e+00,2.410295223205050907e-01
2.225093268588295425e-01,1.713487238647219135e-01
9.561155794606907010e-01,2.808178893102709628e-01
8.010079132638441290e-01,-2.878025090685823462e-01
6.447790350591494635e-01,5.872217807740076623e-01
5.016836366710782924e-01,2.098928317001835797e-01
3.540061498451127497e-01,1.171824348479719280e+00
1.045549318618285373e+00,3.813531902414981078e-01
3.663649150184077885e-01,1.040292925014013381e+00
1.791328957075689898e-01,3.617480582100887632e-01
6.776613650690179735e-01,1.578016007589790881e-01
-8.526132426286406329e-02,1.847277745474431854e-01
5.663813720575477939e-01,6.090631371112308345e-01
1.785378863924489412e-01,2.645797142563963145e-01
8.750955540800097188e-01,3.135303909537179301e-01
-3.023204080429732765e-01,7.096595389387698738e-01
2.786168710081352029e-01,-1.672493747474410042e-01
-2.995461496449485783e-01,9.461783088146654697e-01
2.587682159578327812e-01,1.008725001949602573e+00
8.630897049396589749e-01,3.931949387263229401e-01
1.386443110681381541e-01,3.592733445509852519e-01
8.981974830213688143e-01,1.968363303892132488e-01
1.370944568762451909e-01,3.583462963389014155e-01
4.910776658312338006e-01,1.193355487970898521e+00
-1.921084509726377343e-01,1.105927839860185502e+00
9.716609762268242356e-01,1.587651105634694526e-01
9.388382905142549084e-02,2.920959474247232790e-01
8.291155225013688845e-01,-1.329521224475078700e-01
4.092964575185053522e-01,3.854143826777067794e-01
1.528543968308570256e-01,3.537933550971989471e-01
2.463636279839472309e-01,3.930275510633580716e-01
9.581183539824396078e-01,1.332527509159343038e-01
7.310669280863701935e-01,5.936373321037957673e-01
2.015451073957270078e-01,8.844383815760470391e-01
9.165021410152153214e-01,8.496015718533346528e-02
4.501713120994783601e-01,1.037238408741050000e+00
4.497436035447057723e-01,1.134515979999008994e+00
1.031566335008664570e+00,1.677237402703612990e-01
6.567182267606281876e-01,5.920015086797415504e-01
8.355840290253032654e-01,7.897305831795482511e-01
8.434166587260201187e-01,1.096668945508703780e-01
2.003654381604749180e-01,8.050881130423943599e-01
2.281232839752006525e-01,7.608821800985559047e-01
1.212731942298962418e+00,-1.136475958639442951e-01
2.849522645852347602e-01,4.830403857977031475e-04
-1.369192394591714212e-01,5.227163676427734051e-01
1.104318487849478281e+00,2.013070870871284668e-01
-6.560751219834311254e-02,7.652387972839166386e-01
-2.437671645648497795e-02,8.031117652063267665e-01
3.435681449685404343e-02,1.120136077221721704e+00
