7.950884888774489845e-01,3.132163198687180627e-01
6.598720942995915939e-01,5.730306620166476517e-01
7.267898840166424623e-01,4.244939689756762058e-01
1.119486490220370278e+00,-1.144947048662306281e-02
3.197436784412195365e-01,4.156028411474071427e-01
7.891364861159939625e-01,2.850234633769853088e-01
4.408381020572788023e-01,9.460236032643373205e-01
9.442923864331193018e-02,1.283577564428787010e+00
7.274343992309556528e-01,6.033018597711324871e-01
6.231095432862087113e-01,3.123439315359250457e-01
7.969820585803234492e-01,8.571019102546616197e-02
8.881540443665247864e-01,1.340017870566397873e-01
-1.035366942639418530e-01,6.143059341311800647e-01
1.019576199992326959e+00,4.045938469418511874e-01
9.343335175024887196e-01,4.402132512363134131e-02
-1.077395483132960879e-01,9.580251298845546826e-01
5.458279600686055666e-01,9.219426124241345555e-01
1.750985525990050307e-01,4.418703357065831838e-01
7.111435364052237640e-01,8.392062238842928901e-01
7.590106785494723507e-01,9.758061580770257537e-01
7.106928718908674947e-01,-1.963318184382100429e-01
7.071132534602164732e-01,-1.892596774828937956e-01
5.490609234824830320e-01,2.702598153754224852e-01
7.301492899282326920e-01,3.901378988885771948e-01
4.609648969660330997e-01,1.169443821164131148e+00
4.533886029746114210e-01,1.211101749434019048e+00
4.541990385818368559e-01,1.193550142893342159e+00
9.030796468965686108e-01,2.440496603722770441e-01
5.642406992310650127e-01,-1.550512818542374438e-01
6.479989514884190172e-01,-1.284703938705824000e-01
4.976471930701597546e-01,1.018451749927117955e+00
5.835041482246864364e-01,6.285432321413418899e-01
5.795291483508248076e-01,-1.405798884488176741e-02
5.855625009696621142e-01,8.449398568926960174e-01
6.064284478025018243e-01,7.966570319552647161e-01
7.170082347442978676e-01,3.162264504682135713e-01
5.285634667268875875e-01,-1.797142209055341555e-01
8.169935335499977080e-01,1.907241787657346921e-01
4.867954261950975248e-01,-1.451166489146274996e-01
2.508956511243761178e-01,4.258898811589943989e-01
-2.038609582766855916e-09,1.673732166189152984e-09
4.110681174715352104e-01,1.854361052836741852e-01
1.677404317183605886e-01,2.854048156105910006e-01
4.266584524688633029e-01,3.325429365211026722e-01
4.085765490709474257e-01,3.222973976038402411e-01
1.246429820128395649e+00,3.122758394579516761e-01
1.378403876256133753e-01,6.402189118522333411e-02
